"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"11/03/2019","12,550.0","12,600.0","12,650.0","12,450.0","2.11M","-0.40%"
"08/03/2019","12,600.0","12,700.0","12,750.0","12,550.0","2.90M","-1.56%"
"07/03/2019","12,800.0","12,650.0","12,900.0","12,650.0","3.50M","1.19%"
"06/03/2019","12,650.0","12,700.0","12,750.0","12,600.0","2.02M","-0.39%"
"05/03/2019","12,700.0","12,750.0","12,900.0","12,650.0","4.73M","-0.39%"
"04/03/2019","12,750.0","12,750.0","12,800.0","12,650.0","3.06M","0.79%"
"01/03/2019","12,650.0","12,500.0","12,650.0","12,450.0","2.60M","2.85%"
"28/02/2019","12,300.0","12,750.0","12,850.0","12,300.0","8.44M","-3.15%"
"27/02/2019","12,700.0","12,800.0","12,900.0","12,700.0","2.41M","-0.78%"
"26/02/2019","12,800.0","12,900.0","12,950.0","12,700.0","3.76M","-0.78%"
"25/02/2019","12,900.0","13,100.0","13,150.0","12,900.0","6.90M","-1.15%"
"22/02/2019","13,050.0","12,800.0","13,150.0","12,800.0","5.73M","0.38%"
"21/02/2019","13,000.0","12,950.0","13,000.0","12,800.0","4.12M","0.78%"
"20/02/2019","12,900.0","12,850.0","13,050.0","12,700.0","5.45M","0.78%"
"19/02/2019","12,800.0","13,150.0","13,150.0","12,800.0","5.25M","-2.29%"
"18/02/2019","13,100.0","13,050.0","13,200.0","12,950.0","3.71M","0.77%"
"15/02/2019","13,000.0","12,900.0","13,050.0","12,750.0","4.51M","0.39%"
"14/02/2019","12,950.0","12,900.0","13,050.0","12,900.0","4.82M","-0.38%"
"13/02/2019","13,000.0","13,000.0","13,100.0","12,950.0","6.89M","0.00%"
"12/02/2019","13,000.0","12,850.0","13,100.0","12,800.0","6.46M","0.39%"
"11/02/2019","12,950.0","12,500.0","12,950.0","12,450.0","6.86M","4.44%"
"01/02/2019","12,400.0","12,300.0","12,400.0","12,200.0","3.35M","0.81%"
"31/01/2019","12,300.0","12,100.0","12,400.0","12,000.0","5.06M","2.50%"
"30/01/2019","12,000.0","12,150.0","12,200.0","12,000.0","2.49M","-1.23%"
"29/01/2019","12,150.0","12,200.0","12,200.0","12,050.0","2.87M","-0.82%"
"28/01/2019","12,250.0","12,350.0","12,350.0","12,100.0","2.70M","-0.41%"
"25/01/2019","12,300.0","12,200.0","12,400.0","12,150.0","6.42M","0.82%"
"24/01/2019","12,200.0","12,100.0","12,200.0","12,000.0","3.75M","0.41%"
"23/01/2019","12,150.0","11,750.0","12,250.0","11,700.0","7.82M","3.40%"
"22/01/2019","11,750.0","11,850.0","11,850.0","11,700.0","4.05M","0.43%"
"21/01/2019","11,700.0","11,350.0","11,850.0","11,250.0","6.69M","4.00%"
"18/01/2019","11,250.0","11,250.0","11,300.0","11,050.0","2.62M","0.45%"
"17/01/2019","11,200.0","11,200.0","11,400.0","11,150.0","1.74M","-0.88%"
"16/01/2019","11,300.0","11,400.0","11,450.0","11,300.0","2.68M","0.00%"
"15/01/2019","11,300.0","11,250.0","11,350.0","11,200.0","2.16M","0.89%"
"14/01/2019","11,200.0","11,400.0","11,450.0","11,200.0","1.93M","-1.75%"
"11/01/2019","11,400.0","11,450.0","11,500.0","11,300.0","2.17M","0.00%"
"10/01/2019","11,400.0","11,500.0","11,500.0","11,350.0","2.07M","0.00%"
"09/01/2019","11,400.0","11,400.0","11,550.0","11,400.0","2.63M","0.44%"
"08/01/2019","11,350.0","11,500.0","11,500.0","11,300.0","1.57M","-1.30%"
"07/01/2019","11,500.0","11,400.0","11,600.0","11,350.0","3.70M","3.14%"
"04/01/2019","11,150.0","11,000.0","11,350.0","10,900.0","3.83M","0.45%"
"03/01/2019","11,100.0","11,500.0","11,650.0","11,100.0","6.28M","-4.31%"
"02/01/2019","11,600.0","12,000.0","12,050.0","11,600.0","3.86M","-2.93%"
"28/12/2018","11,950.0","12,000.0","12,150.0","11,950.0","2.11M","-0.42%"
"27/12/2018","12,000.0","12,200.0","12,250.0","12,000.0","2.09M","0.42%"
"26/12/2018","11,950.0","12,000.0","12,150.0","11,950.0","2.47M","0.00%"
"25/12/2018","11,950.0","12,000.0","12,100.0","11,700.0","6.73M","-1.65%"
"24/12/2018","12,150.0","12,300.0","12,450.0","12,150.0","3.32M","0.41%"
"21/12/2018","12,100.0","12,150.0","12,300.0","12,100.0","3.67M","-1.22%"
"20/12/2018","12,250.0","12,300.0","12,400.0","12,200.0","3.41M","-1.61%"
"19/12/2018","12,450.0","12,450.0","12,450.0","12,200.0","3.15M","0.40%"
"18/12/2018","12,400.0","12,300.0","12,450.0","12,200.0","5.28M","-0.80%"
"17/12/2018","12,500.0","12,650.0","12,700.0","12,500.0","3.97M","-2.34%"
"14/12/2018","12,800.0","12,900.0","13,000.0","12,700.0","3.74M","-0.78%"
"13/12/2018","12,900.0","12,800.0","13,100.0","12,750.0","8.93M","1.57%"
"12/12/2018","12,700.0","12,500.0","12,750.0","12,500.0","2.71M","1.60%"
"11/12/2018","12,500.0","12,550.0","12,600.0","12,450.0","2.97M","0.00%"
"10/12/2018","12,500.0","12,600.0","12,600.0","12,450.0","4.48M","-1.19%"
"07/12/2018","12,650.0","12,650.0","12,850.0","12,600.0","5.04M","0.40%"
"06/12/2018","12,600.0","12,650.0","12,750.0","12,550.0","4.74M","-0.79%"
"05/12/2018","12,700.0","12,550.0","12,850.0","12,550.0","6.62M","-0.78%"
"04/12/2018","12,800.0","12,800.0","12,900.0","12,650.0","5.84M","0.00%"
"03/12/2018","12,800.0","12,400.0","12,800.0","12,300.0","10.67M","5.35%"
"30/11/2018","12,150.0","12,150.0","12,250.0","12,100.0","2.72M","0.00%"
"29/11/2018","12,150.0","12,300.0","12,350.0","12,150.0","3.19M","-0.82%"
"28/11/2018","12,250.0","12,100.0","12,250.0","12,100.0","1.97M","0.82%"
"27/11/2018","12,150.0","12,300.0","12,400.0","12,150.0","2.87M","-1.22%"
"26/11/2018","12,300.0","12,250.0","12,300.0","12,150.0","1.56M","0.41%"
"23/11/2018","12,250.0","12,300.0","12,400.0","12,250.0","2.13M","-1.21%"
"22/11/2018","12,400.0","12,300.0","12,450.0","12,250.0","4.90M","1.22%"
"21/11/2018","12,250.0","12,050.0","12,250.0","12,050.0","2.55M","0.41%"
"20/11/2018","12,200.0","12,250.0","12,300.0","12,150.0","2.69M","-0.81%"
"19/11/2018","12,300.0","12,250.0","12,350.0","12,100.0","3.05M","1.65%"
"16/11/2018","12,100.0","12,100.0","12,250.0","12,000.0","3.93M","0.83%"
"15/11/2018","12,000.0","12,000.0","12,050.0","11,850.0","3.88M","0.42%"
"14/11/2018","11,950.0","12,000.0","12,200.0","11,950.0","3.23M","-0.42%"
"13/11/2018","12,000.0","12,000.0","12,200.0","11,950.0","5.03M","-1.64%"
"12/11/2018","12,200.0","12,200.0","12,350.0","12,050.0","4.62M","-1.21%"
"09/11/2018","12,350.0","12,550.0","12,650.0","12,350.0","3.51M","-1.98%"
"08/11/2018","12,600.0","12,950.0","12,950.0","12,600.0","3.12M","-0.79%"
"07/11/2018","12,700.0","12,250.0","12,800.0","12,150.0","11.33M","3.67%"
"06/11/2018","12,250.0","12,400.0","12,500.0","12,250.0","3.48M","-0.81%"
"05/11/2018","12,350.0","12,300.0","12,400.0","12,200.0","3.02M","-0.40%"
"02/11/2018","12,400.0","12,350.0","12,550.0","12,200.0","6.06M","1.64%"
"01/11/2018","12,200.0","12,550.0","12,600.0","12,200.0","3.09M","-2.40%"
"31/10/2018","12,500.0","12,200.0","12,500.0","12,150.0","5.14M","4.60%"
"30/10/2018","11,950.0","11,950.0","12,300.0","11,900.0","5.09M","-0.42%"
"29/10/2018","12,000.0","12,300.0","12,350.0","11,950.0","5.71M","-2.44%"
"26/10/2018","12,300.0","12,750.0","12,750.0","12,300.0","5.79M","-1.99%"
"25/10/2018","12,550.0","11,950.0","12,650.0","11,950.0","6.17M","-0.40%"
"24/10/2018","12,600.0","12,600.0","12,850.0","12,550.0","6.59M","0.40%"
"23/10/2018","12,550.0","12,800.0","12,950.0","12,350.0","9.77M","-3.09%"
"22/10/2018","12,950.0","13,350.0","13,500.0","12,950.0","8.69M","-3.72%"
"19/10/2018","13,450.0","13,300.0","13,600.0","13,250.0","8.31M","-0.37%"
"18/10/2018","13,500.0","13,350.0","13,850.0","13,350.0","14.18M","-0.37%"
"17/10/2018","13,550.0","13,900.0","13,900.0","13,450.0","8.92M","-0.37%"
"16/10/2018","13,600.0","13,000.0","13,600.0","13,000.0","9.79M","5.02%"
"15/10/2018","12,950.0","13,000.0","13,200.0","12,900.0","7.83M","-0.77%"
"12/10/2018","13,050.0","12,400.0","13,100.0","12,300.0","14.99M","4.40%"
"11/10/2018","12,500.0","12,950.0","13,100.0","12,500.0","24.73M","-6.72%"
"10/10/2018","13,400.0","13,500.0","13,600.0","13,300.0","9.02M","-1.11%"
"09/10/2018","13,550.0","13,950.0","13,950.0","13,400.0","19.46M","-2.17%"
"08/10/2018","13,850.0","13,650.0","13,950.0","13,600.0","17.69M","0.36%"
"05/10/2018","13,800.0","13,800.0","14,300.0","13,750.0","19.48M","-0.36%"
"04/10/2018","13,850.0","13,900.0","13,950.0","13,800.0","8.96M","0.00%"
"03/10/2018","13,850.0","13,800.0","14,050.0","13,800.0","16.35M","-0.36%"
"02/10/2018","13,900.0","13,900.0","14,050.0","13,700.0","9.28M","0.36%"
"01/10/2018","13,850.0","13,800.0","14,400.0","13,700.0","22.13M","2.59%"
"28/09/2018","13,500.0","12,700.0","13,500.0","12,650.0","27.26M","6.72%"
"27/09/2018","12,650.0","12,750.0","12,850.0","12,600.0","4.74M","-0.39%"
"26/09/2018","12,700.0","12,600.0","12,900.0","12,600.0","6.32M","0.40%"
"25/09/2018","12,650.0","12,550.0","12,800.0","12,500.0","4.62M","0.80%"
"24/09/2018","12,550.0","12,800.0","12,850.0","12,500.0","7.25M","-1.18%"
"21/09/2018","12,700.0","12,650.0","12,900.0","12,600.0","14.01M","0.40%"
"20/09/2018","12,650.0","12,550.0","12,650.0","12,500.0","4.63M","0.80%"
"19/09/2018","12,550.0","12,450.0","12,750.0","12,350.0","11.80M","1.21%"
"18/09/2018","12,400.0","11,800.0","12,400.0","11,650.0","9.70M","4.64%"
"17/09/2018","11,850.0","12,000.0","12,050.0","11,850.0","7.06M","-1.25%"
"14/09/2018","12,000.0","12,100.0","12,200.0","11,950.0","5.25M","-0.41%"
"13/09/2018","12,050.0","12,200.0","12,200.0","12,050.0","7.45M","-0.41%"
"12/09/2018","12,100.0","12,000.0","12,300.0","11,900.0","13.22M","2.54%"
"11/09/2018","11,800.0","11,750.0","11,850.0","11,600.0","6.15M","0.43%"
"10/09/2018","11,750.0","11,350.0","11,800.0","11,350.0","18.10M","3.98%"
"07/09/2018","11,300.0","11,300.0","11,500.0","11,250.0","4.70M","2.26%"
"06/09/2018","11,050.0","11,150.0","11,200.0","11,000.0","3.47M","-0.45%"
"05/09/2018","11,100.0","11,250.0","11,250.0","11,050.0","4.08M","-1.33%"
"04/09/2018","11,250.0","11,350.0","11,400.0","11,200.0","4.33M","-0.88%"
"31/08/2018","11,350.0","11,550.0","11,550.0","11,350.0","6.90M","-1.30%"
"30/08/2018","11,500.0","11,450.0","11,550.0","11,300.0","5.94M","0.88%"
"29/08/2018","11,400.0","11,500.0","11,550.0","11,350.0","2.62M","-0.87%"
"28/08/2018","11,500.0","11,500.0","11,550.0","11,400.0","3.74M","0.88%"
"27/08/2018","11,400.0","11,400.0","11,550.0","11,350.0","4.28M","0.88%"
"24/08/2018","11,300.0","11,350.0","11,450.0","11,250.0","3.59M","-0.88%"
"23/08/2018","11,400.0","11,450.0","11,500.0","11,350.0","3.56M","-0.44%"
"22/08/2018","11,450.0","11,500.0","11,600.0","11,400.0","6.52M","2.23%"
"21/08/2018","11,200.0","11,150.0","11,300.0","11,150.0","5.56M","0.45%"
"20/08/2018","11,150.0","11,200.0","11,300.0","11,150.0","4.79M","-0.45%"
"17/08/2018","11,200.0","11,550.0","11,600.0","11,200.0","3.02M","-1.75%"
"16/08/2018","11,400.0","11,300.0","11,400.0","11,150.0","5.99M","0.00%"
"15/08/2018","11,400.0","11,700.0","11,750.0","11,350.0","5.35M","-1.72%"
"14/08/2018","11,600.0","11,800.0","11,850.0","11,600.0","3.49M","-1.69%"
"13/08/2018","11,800.0","11,250.0","11,800.0","11,200.0","10.74M","4.89%"
"10/08/2018","11,250.0","11,250.0","11,350.0","11,200.0","3.20M","-0.44%"
"09/08/2018","11,300.0","11,400.0","11,650.0","11,200.0","8.04M","-0.44%"
"08/08/2018","11,350.0","11,200.0","11,350.0","11,100.0","3.48M","1.79%"
"07/08/2018","11,150.0","11,200.0","11,250.0","11,050.0","2.23M","0.00%"
"06/08/2018","11,150.0","11,050.0","11,350.0","11,000.0","3.13M","0.90%"
"03/08/2018","11,050.0","11,250.0","11,300.0","11,050.0","2.41M","0.00%"
"02/08/2018","11,050.0","11,250.0","11,300.0","10,950.0","7.58M","-2.21%"
"01/08/2018","11,300.0","11,450.0","11,550.0","11,300.0","2.52M","-1.31%"
"31/07/2018","11,450.0","11,500.0","11,700.0","11,350.0","4.23M","-0.43%"
"30/07/2018","11,500.0","11,300.0","11,550.0","11,250.0","5.19M","2.68%"
"27/07/2018","11,200.0","11,300.0","11,400.0","11,200.0","2.79M","-0.44%"
"26/07/2018","11,250.0","11,200.0","11,350.0","11,050.0","4.44M","0.45%"
"25/07/2018","11,200.0","11,400.0","11,550.0","11,200.0","3.15M","-1.75%"
"24/07/2018","11,400.0","11,600.0","11,800.0","11,400.0","5.42M","-2.98%"
"23/07/2018","11,750.0","11,300.0","11,750.0","11,250.0","14.24M","6.82%"
"20/07/2018","11,000.0","10,950.0","11,100.0","10,800.0","4.08M","0.00%"
"19/07/2018","11,000.0","11,200.0","11,200.0","10,900.0","3.34M","-1.79%"
"18/07/2018","11,200.0","10,850.0","11,200.0","10,800.0","5.79M","4.19%"
"17/07/2018","10,750.0","10,450.0","10,800.0","10,450.0","4.09M","2.38%"
"16/07/2018","10,500.0","10,550.0","10,700.0","10,450.0","3.02M","0.48%"
"13/07/2018","10,450.0","10,350.0","10,500.0","10,300.0","2.84M","2.96%"
"12/07/2018","10,150.0","10,000.0","10,450.0","10,000.0","3.16M","1.50%"
"11/07/2018","10,000.0","10,200.0","10,300.0","9,850.0","4.82M","-3.85%"
"10/07/2018","10,400.0","10,400.0","10,600.0","10,400.0","2.37M","0.00%"
"09/07/2018","10,400.0","10,550.0","10,750.0","10,400.0","4.72M","0.00%"
"06/07/2018","10,400.0","9,800.0","10,400.0","9,700.0","8.47M","7.00%"
"05/07/2018","9,720.0","10,250.0","10,350.0","9,670.0","5.66M","-5.63%"
"04/07/2018","10,300.0","10,500.0","10,650.0","10,250.0","6.77M","-0.48%"
"03/07/2018","10,350.0","11,200.0","11,250.0","10,350.0","6.65M","-6.76%"
"02/07/2018","11,100.0","11,550.0","11,550.0","11,100.0","3.79M","-3.90%"
"29/06/2018","11,550.0","11,600.0","11,700.0","11,500.0","1.89M","0.00%"
"28/06/2018","11,550.0","11,800.0","11,850.0","11,400.0","3.66M","-2.12%"
"27/06/2018","11,800.0","12,000.0","12,200.0","11,800.0","1.75M","-1.67%"
"26/06/2018","12,000.0","11,900.0","12,050.0","11,850.0","2.55M","-1.23%"
"25/06/2018","12,150.0","12,350.0","12,350.0","12,050.0","2.83M","1.25%"
"22/06/2018","12,000.0","11,600.0","12,050.0","11,600.0","3.19M","2.56%"
"21/06/2018","11,700.0","11,900.0","12,000.0","11,650.0","2.49M","-2.50%"
"20/06/2018","12,000.0","11,750.0","12,000.0","11,600.0","3.29M","2.56%"
"19/06/2018","11,700.0","11,950.0","11,950.0","11,300.0","8.28M","-2.50%"
"18/06/2018","12,000.0","12,400.0","12,550.0","11,850.0","3.99M","-3.23%"
"15/06/2018","12,400.0","12,400.0","12,600.0","12,350.0","5.46M","-1.20%"
"14/06/2018","12,550.0","12,750.0","12,800.0","12,500.0","2.46M","-1.95%"
"13/06/2018","12,800.0","12,800.0","12,950.0","12,700.0","1.81M","0.00%"
"12/06/2018","12,800.0","12,500.0","12,950.0","12,350.0","8.55M","1.59%"
"11/06/2018","12,600.0","12,800.0","12,900.0","12,600.0","3.76M","-2.33%"
"08/06/2018","12,900.0","13,000.0","13,100.0","12,850.0","3.97M","-0.77%"
"07/06/2018","13,000.0","13,300.0","13,350.0","12,950.0","7.11M","-2.26%"
"06/06/2018","13,300.0","12,800.0","13,450.0","12,700.0","8.48M","3.10%"
"05/06/2018","12,900.0","12,700.0","13,150.0","12,600.0","8.11M","2.79%"
"04/06/2018","12,550.0","12,000.0","12,550.0","12,000.0","7.42M","6.81%"
"01/06/2018","11,750.0","11,700.0","12,000.0","11,700.0","4.31M","0.00%"
"31/05/2018","11,750.0","11,450.0","11,850.0","11,400.0","3.23M","2.17%"
"30/05/2018","11,500.0","11,600.0","11,750.0","11,400.0","4.36M","-0.86%"
"29/05/2018","11,600.0","10,900.0","11,600.0","10,900.0","7.05M","6.91%"
"28/05/2018","10,850.0","11,600.0","11,650.0","10,850.0","7.85M","-6.87%"
"25/05/2018","11,650.0","12,000.0","12,100.0","11,650.0","3.72M","-3.32%"
"24/05/2018","12,050.0","12,200.0","12,300.0","11,950.0","4.27M","-0.82%"
"23/05/2018","12,150.0","12,000.0","12,250.0","11,800.0","4.60M","1.25%"
"22/05/2018","12,000.0","12,500.0","12,550.0","11,750.0","7.44M","-4.76%"
"21/05/2018","12,600.0","12,800.0","12,950.0","12,600.0","3.40M","-1.18%"
"18/05/2018","12,750.0","12,850.0","12,900.0","12,500.0","3.84M","0.00%"
"17/05/2018","12,750.0","13,050.0","13,100.0","12,750.0","2.66M","-2.30%"
"16/05/2018","13,050.0","13,050.0","13,200.0","13,000.0","2.50M","-0.38%"
"15/05/2018","13,100.0","13,000.0","13,300.0","13,000.0","3.44M","0.00%"
"14/05/2018","13,100.0","13,300.0","13,300.0","12,950.0","2.83M","0.00%"
"11/05/2018","13,100.0","12,900.0","13,150.0","12,700.0","5.00M","1.55%"
"10/05/2018","12,900.0","13,500.0","13,500.0","12,800.0","5.84M","-4.44%"
"09/05/2018","13,500.0","13,600.0","13,750.0","13,450.0","2.45M","-1.10%"
"08/05/2018","13,650.0","13,900.0","14,000.0","13,650.0","3.35M","-2.15%"
"07/05/2018","13,950.0","13,500.0","13,950.0","13,400.0","4.88M","3.72%"
"04/05/2018","13,450.0","13,700.0","13,800.0","13,350.0","4.01M","-1.82%"
"03/05/2018","13,700.0","13,300.0","13,700.0","12,650.0","7.69M","3.01%"
"02/05/2018","13,300.0","13,800.0","13,950.0","13,200.0","5.16M","-3.97%"
"27/04/2018","13,850.0","13,350.0","13,950.0","13,300.0","5.68M","3.75%"
"26/04/2018","13,350.0","14,100.0","14,250.0","13,200.0","8.53M","-5.65%"
"24/04/2018","14,150.0","14,400.0","14,500.0","14,100.0","7.28M","-1.74%"
"23/04/2018","14,400.0","15,450.0","15,500.0","14,400.0","11.19M","-6.80%"
"20/04/2018","15,450.0","15,200.0","15,450.0","14,900.0","7.86M","3.00%"
"19/04/2018","15,000.0","15,500.0","15,550.0","15,000.0","9.40M","-3.23%"
"18/04/2018","15,500.0","15,850.0","15,850.0","15,500.0","4.81M","-1.90%"
"17/04/2018","15,800.0","15,500.0","15,800.0","15,500.0","4.94M","1.94%"
"16/04/2018","15,500.0","15,400.0","15,650.0","15,200.0","4.94M","0.32%"
"13/04/2018","15,450.0","15,750.0","15,800.0","15,350.0","8.57M","-0.96%"
"12/04/2018","15,600.0","15,550.0","15,700.0","15,400.0","10.11M","-0.32%"
"11/04/2018","15,650.0","16,200.0","16,300.0","15,550.0","16.59M","-3.40%"
"10/04/2018","16,200.0","16,500.0","16,650.0","16,000.0","12.99M","-1.22%"
"09/04/2018","16,400.0","16,200.0","16,500.0","16,100.0","14.76M","1.86%"
"06/04/2018","16,100.0","15,750.0","16,300.0","15,750.0","19.59M","2.55%"
"05/04/2018","15,700.0","15,650.0","15,750.0","15,550.0","6.48M","0.64%"
"04/04/2018","15,600.0","15,750.0","15,950.0","15,600.0","7.38M","-0.64%"
"03/04/2018","15,700.0","15,700.0","15,850.0","15,600.0","6.88M","-0.63%"
"02/04/2018","15,800.0","15,650.0","15,900.0","15,550.0","8.27M","1.94%"
"30/03/2018","15,500.0","15,300.0","15,550.0","15,200.0","5.87M","1.64%"
"29/03/2018","15,250.0","15,450.0","15,500.0","15,200.0","5.94M","-0.65%"
"28/03/2018","15,350.0","15,450.0","15,500.0","15,300.0","6.52M","-0.97%"
"27/03/2018","15,500.0","15,800.0","15,900.0","15,450.0","8.28M","-0.96%"
"26/03/2018","15,650.0","15,500.0","15,750.0","15,400.0","10.95M","-0.63%"
"23/03/2018","15,750.0","15,500.0","15,800.0","15,400.0","17.46M","-1.56%"
"22/03/2018","16,000.0","16,300.0","16,450.0","15,950.0","13.09M","-1.54%"
"21/03/2018","16,250.0","16,100.0","16,500.0","16,050.0","19.14M","1.56%"
"20/03/2018","16,000.0","15,900.0","16,050.0","15,900.0","12.48M","-0.31%"
"19/03/2018","16,050.0","16,500.0","16,600.0","16,000.0","12.28M","-1.53%"
"16/03/2018","16,300.0","16,400.0","16,550.0","16,250.0","22.64M","0.93%"
"15/03/2018","16,150.0","16,050.0","16,400.0","15,900.0","12.45M","0.62%"
"14/03/2018","16,050.0","16,200.0","16,450.0","16,050.0","16.44M","-0.31%"
"13/03/2018","16,100.0","16,000.0","16,200.0","15,900.0","11.57M","0.94%"
"12/03/2018","15,950.0","15,550.0","16,150.0","15,450.0","17.25M","3.57%"
"09/03/2018","15,400.0","15,500.0","15,500.0","15,250.0","7.22M","1.32%"
"08/03/2018","15,200.0","15,100.0","15,300.0","15,000.0","6.05M","1.00%"
"07/03/2018","15,050.0","15,350.0","15,350.0","14,950.0","10.58M","-1.63%"
"06/03/2018","15,300.0","15,200.0","15,450.0","15,000.0","12.65M","2.34%"
"05/03/2018","14,950.0","15,850.0","15,900.0","14,950.0","17.43M","-4.78%"
"02/03/2018","15,700.0","15,500.0","15,800.0","15,450.0","11.09M","-0.32%"
"01/03/2018","15,750.0","15,900.0","16,150.0","15,700.0","17.48M","-2.17%"
"28/02/2018","16,100.0","16,000.0","16,300.0","15,900.0","15.27M","-0.31%"
"27/02/2018","16,150.0","16,200.0","16,250.0","15,900.0","12.58M","0.62%"
"26/02/2018","16,050.0","16,750.0","16,800.0","16,050.0","19.20M","-2.43%"
"23/02/2018","16,450.0","16,300.0","16,450.0","16,050.0","13.29M","2.17%"
"22/02/2018","16,100.0","16,100.0","16,700.0","16,000.0","18.52M","-1.23%"
"21/02/2018","16,300.0","16,050.0","16,600.0","15,900.0","16.32M","2.52%"
"13/02/2018","15,900.0","16,000.0","16,100.0","15,850.0","10.21M","0.00%"
"12/02/2018","15,900.0","15,400.0","15,900.0","15,200.0","9.91M","6.35%"
"09/02/2018","14,950.0","14,400.0","15,150.0","14,300.0","13.41M","0.34%"
"08/02/2018","14,900.0","15,350.0","15,700.0","14,900.0","8.48M","-5.40%"
"07/02/2018","15,750.0","15,900.0","16,100.0","15,600.0","14.29M","2.27%"
"06/02/2018","15,400.0","14,100.0","15,400.0","14,100.0","32.95M","1.65%"
"05/02/2018","15,150.0","15,850.0","16,050.0","15,150.0","22.17M","-6.77%"
"02/02/2018","16,250.0","15,800.0","16,400.0","15,550.0","13.87M","3.50%"
"01/02/2018","15,700.0","16,350.0","16,400.0","15,650.0","26.00M","-3.38%"
"31/01/2018","16,250.0","17,200.0","17,200.0","16,250.0","26.19M","-4.97%"
"30/01/2018","17,100.0","16,600.0","17,300.0","16,250.0","30.03M","2.09%"
"29/01/2018","16,750.0","15,800.0","16,750.0","15,750.0","34.30M","6.69%"
"26/01/2018","15,700.0","15,600.0","15,900.0","15,200.0","22.85M","1.95%"
"25/01/2018","15,400.0","15,200.0","15,900.0","14,850.0","48.55M","1.99%"
"22/01/2018","15,100.0","15,300.0","15,500.0","14,850.0","24.13M","-2.27%"
"19/01/2018","15,450.0","15,100.0","15,600.0","14,900.0","28.63M","3.00%"
"18/01/2018","15,000.0","14,150.0","15,000.0","13,900.0","31.29M","4.90%"
"17/01/2018","14,300.0","15,100.0","15,200.0","14,300.0","27.47M","-4.35%"
"16/01/2018","14,950.0","15,000.0","15,200.0","14,750.0","42.13M","-2.61%"
"15/01/2018","15,350.0","15,350.0","15,600.0","14,950.0","37.46M","-0.97%"
"12/01/2018","15,500.0","16,100.0","16,500.0","15,500.0","34.24M","-4.62%"
"11/01/2018","16,250.0","15,400.0","16,500.0","15,200.0","24.14M","4.17%"
"10/01/2018","15,600.0","14,700.0","15,650.0","14,500.0","49.56M","5.05%"
"09/01/2018","14,850.0","15,050.0","15,250.0","14,600.0","36.24M","2.06%"
"08/01/2018","14,550.0","13,700.0","14,550.0","13,700.0","33.85M","6.99%"
"05/01/2018","13,600.0","13,700.0","13,800.0","13,450.0","17.26M","0.00%"
"04/01/2018","13,600.0","13,350.0","13,850.0","13,350.0","26.49M","1.87%"
"03/01/2018","13,350.0","13,500.0","13,600.0","13,250.0","15.70M","-0.37%"
"02/01/2018","13,400.0","12,850.0","13,500.0","12,700.0","16.33M","4.28%"
"29/12/2017","12,850.0","13,000.0","13,050.0","12,800.0","7.27M","-0.77%"
