"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"21/08/2017","8,183.3","8,183.3","8,249.5","8,161.3","2.05M","-0.27%"
"18/08/2017","8,205.4","8,161.3","8,271.6","8,073.0","3.02M","0.27%"
"17/08/2017","8,183.3","8,315.7","8,381.8","8,183.3","3.47M","-1.85%"
"16/08/2017","8,337.7","8,359.8","8,403.9","8,315.7","2.50M","-0.79%"
"15/08/2017","8,403.9","8,492.1","8,536.3","8,381.8","2.99M","-1.04%"
"14/08/2017","8,492.1","8,359.8","8,536.3","8,359.8","2.83M","1.32%"
"11/08/2017","8,381.8","8,227.4","8,381.8","8,161.3","5.77M","2.43%"
"10/08/2017","8,183.3","8,249.5","8,381.8","8,161.3","7.97M","-1.33%"
"09/08/2017","8,293.6","8,602.4","8,646.5","8,249.5","9.19M","-4.33%"
"08/08/2017","8,668.6","8,800.9","8,889.2","8,668.6","6.97M","-1.50%"
"07/08/2017","8,800.9","8,845.1","8,867.1","8,712.7","5.70M","0.00%"
"04/08/2017","8,800.9","8,911.2","8,955.3","8,668.6","7.37M","-0.99%"
"03/08/2017","8,889.2","8,933.3","9,087.7","8,867.1","10.70M","0.00%"
"02/08/2017","8,889.2","8,690.7","9,065.6","8,646.5","9.14M","0.75%"
"01/08/2017","8,823.0","8,999.5","8,999.5","8,823.0","5.76M","-1.96%"
"31/07/2017","8,999.5","8,690.7","8,999.5","8,690.7","6.70M","4.62%"
"28/07/2017","8,602.4","8,514.2","8,712.7","8,492.1","6.20M","1.04%"
"27/07/2017","8,514.2","8,492.1","8,602.4","8,470.1","4.02M","-0.77%"
"26/07/2017","8,580.4","8,492.1","8,668.6","8,426.0","5.10M","1.83%"
"25/07/2017","8,426.0","8,249.5","8,426.0","8,249.5","2.36M","2.69%"
"24/07/2017","8,205.4","8,205.4","8,271.6","8,161.3","1.57M","0.00%"
"21/07/2017","8,205.4","8,381.8","8,492.1","8,205.4","3.82M","-2.11%"
"20/07/2017","8,381.8","8,337.7","8,381.8","8,183.3","3.56M","0.53%"
"19/07/2017","8,337.7","8,315.7","8,337.7","8,249.5","3.44M","1.61%"
"18/07/2017","8,205.4","8,293.6","8,381.8","8,205.4","4.82M","-1.06%"
"17/07/2017","8,293.6","8,536.3","8,558.3","8,205.4","4.46M","-2.84%"
"14/07/2017","8,536.3","8,690.7","8,734.8","8,514.2","1.89M","-1.78%"
"13/07/2017","8,690.7","8,646.5","8,690.7","8,514.2","2.12M","1.03%"
"12/07/2017","8,602.4","8,690.7","8,690.7","8,514.2","1.42M","-0.51%"
"11/07/2017","8,646.5","8,602.4","8,690.7","8,470.1","2.26M","0.00%"
"10/07/2017","8,646.5","8,778.9","8,867.1","8,293.6","5.52M","-1.51%"
"07/07/2017","8,778.9","8,977.4","9,043.6","8,778.9","3.77M","-1.73%"
"06/07/2017","8,933.3","8,999.5","9,043.6","8,933.3","3.35M","-0.74%"
"05/07/2017","8,999.5","9,043.6","9,043.6","8,933.3","2.33M","0.25%"
"04/07/2017","8,977.4","9,131.8","9,131.8","8,933.3","1.48M","-1.45%"
"03/07/2017","9,109.7","8,955.3","9,109.7","8,911.2","5.51M","1.98%"
"30/06/2017","8,933.3","8,911.2","8,933.3","8,867.1","1.80M","0.50%"
"29/06/2017","8,889.2","8,823.0","9,043.6","8,823.0","3.20M","0.00%"
"28/06/2017","8,889.2","8,867.1","8,911.2","8,690.7","2.72M","0.75%"
"27/06/2017","8,823.0","8,955.3","8,999.5","8,823.0","3.08M","-1.23%"
"26/06/2017","8,933.3","8,800.9","9,065.6","8,800.9","2.56M","1.25%"
"23/06/2017","8,823.0","8,778.9","8,823.0","8,668.6","2.82M","0.25%"
"22/06/2017","8,800.9","8,955.3","9,021.5","8,800.9","3.83M","-1.48%"
"21/06/2017","8,933.3","9,220.0","9,220.0","8,778.9","5.56M","-3.11%"
"20/06/2017","9,220.0","9,220.0","9,242.1","9,109.7","4.09M","0.97%"
"19/06/2017","9,131.8","9,065.6","9,175.9","8,999.5","3.29M","1.47%"
"16/06/2017","8,999.5","8,933.3","9,087.7","8,933.3","2.05M","-0.24%"
"15/06/2017","9,021.5","8,911.2","9,220.0","8,911.2","5.85M","0.99%"
"14/06/2017","8,933.3","8,823.0","9,021.5","8,823.0","6.63M","2.27%"
"13/06/2017","8,734.8","8,602.4","8,778.9","8,536.3","2.62M","1.54%"
"12/06/2017","8,602.4","8,602.4","8,690.7","8,514.2","2.43M","0.52%"
"09/06/2017","8,558.3","8,624.5","8,756.8","8,558.3","2.53M","-0.77%"
"08/06/2017","8,624.5","8,734.8","8,778.9","8,558.3","2.68M","-1.76%"
"07/06/2017","8,778.9","8,514.2","8,845.1","8,514.2","12.72M","3.65%"
"06/06/2017","8,470.1","8,315.7","8,492.1","8,249.5","2.99M","2.13%"
"05/06/2017","8,293.6","8,381.8","8,426.0","8,271.6","2.02M","0.53%"
"02/06/2017","8,249.5","8,249.5","8,271.6","8,139.2","3.27M","0.27%"
"01/06/2017","8,227.4","8,293.6","8,426.0","8,227.4","3.46M","-0.80%"
"31/05/2017","8,293.6","8,337.7","8,448.0","8,249.5","2.21M","-0.53%"
"30/05/2017","8,337.7","8,624.5","8,690.7","8,337.7","5.40M","-3.32%"
"29/05/2017","8,624.5","8,448.0","8,778.9","8,448.0","11.66M","3.44%"
"26/05/2017","8,337.7","8,337.7","8,470.1","8,293.6","2.87M","0.00%"
"25/05/2017","8,337.7","8,492.1","8,558.3","8,315.7","4.63M","-1.82%"
"24/05/2017","8,492.1","8,293.6","8,580.4","8,161.3","4.32M","2.94%"
"23/05/2017","8,249.5","8,470.1","8,580.4","8,249.5","4.10M","-2.60%"
"22/05/2017","8,470.1","8,161.3","8,580.4","8,073.0","10.79M","5.49%"
"19/05/2017","8,028.9","7,940.7","8,117.2","7,940.7","2.28M","1.39%"
"18/05/2017","7,918.6","7,852.5","8,051.0","7,830.4","1.95M","1.13%"
"17/05/2017","7,830.4","7,830.4","7,962.8","7,764.2","1.37M","-0.28%"
"16/05/2017","7,852.5","7,918.6","8,028.9","7,808.4","1.70M","-1.66%"
"15/05/2017","7,984.8","8,006.9","8,028.9","7,874.5","2.32M","-0.28%"
"12/05/2017","8,006.9","7,940.7","8,139.2","7,940.7","1.47M","0.28%"
"11/05/2017","7,984.8","8,117.2","8,117.2","7,984.8","1.34M","-1.09%"
"10/05/2017","8,073.0","7,918.6","8,161.3","7,896.6","4.03M","1.95%"
"09/05/2017","7,918.6","7,786.3","7,940.7","7,764.2","1.76M","1.13%"
"08/05/2017","7,830.4","7,808.4","7,896.6","7,764.2","1.47M","0.00%"
"05/05/2017","7,830.4","7,808.4","7,874.5","7,786.3","879.38K","-0.28%"
"04/05/2017","7,852.5","7,720.1","7,940.7","7,676.0","2.03M","1.71%"
"03/05/2017","7,720.1","7,742.2","7,764.2","7,654.0","989.81K","0.86%"
"28/04/2017","7,654.0","7,631.9","7,786.3","7,587.8","1.45M","0.29%"
"27/04/2017","7,631.9","7,587.8","7,676.0","7,587.8","856.77K","0.58%"
"26/04/2017","7,587.8","7,499.5","7,631.9","7,499.5","991.50K","0.58%"
"25/04/2017","7,543.7","7,499.5","7,631.9","7,477.5","598.62K","0.59%"
"24/04/2017","7,499.5","7,543.7","7,587.8","7,499.5","758.51K","-0.58%"
"21/04/2017","7,543.7","7,676.0","7,676.0","7,521.6","1.36M","-1.72%"
"20/04/2017","7,676.0","7,676.0","7,742.2","7,565.7","946.42K","0.58%"
"19/04/2017","7,631.9","7,609.8","7,676.0","7,609.8","1.04M","0.00%"
"18/04/2017","7,631.9","7,499.5","7,631.9","7,477.5","2.25M","1.76%"
"17/04/2017","7,499.5","7,720.1","7,852.5","7,499.5","3.39M","-2.86%"
"14/04/2017","7,720.1","7,764.2","7,830.4","7,676.0","3.43M","-1.41%"
"13/04/2017","7,830.4","7,896.6","7,962.8","7,830.4","1.99M","-0.28%"
"12/04/2017","7,852.5","7,940.7","8,073.0","7,852.5","2.39M","-1.66%"
"11/04/2017","7,984.8","7,896.6","8,006.9","7,830.4","2.58M","1.12%"
"10/04/2017","7,896.6","7,940.7","8,006.9","7,896.6","933.09K","-0.56%"
"07/04/2017","7,940.7","7,918.6","7,984.8","7,874.5","1.42M","0.00%"
"05/04/2017","7,940.7","7,962.8","8,006.9","7,896.6","1.67M","0.28%"
"04/04/2017","7,918.6","7,984.8","8,006.9","7,918.6","1.62M","-0.28%"
"03/04/2017","7,940.7","8,006.9","8,028.9","7,896.6","3.28M","-0.55%"
"31/03/2017","7,984.8","8,139.2","8,139.2","7,940.7","3.01M","-1.36%"
"30/03/2017","8,095.1","8,117.2","8,205.4","8,095.1","2.07M","0.00%"
"29/03/2017","8,095.1","8,139.2","8,161.3","8,073.0","2.29M","-0.81%"
"28/03/2017","8,161.3","8,293.6","8,337.7","8,117.2","2.07M","-1.60%"
"27/03/2017","8,293.6","8,381.8","8,492.1","8,249.5","3.38M","0.53%"
"24/03/2017","8,249.5","8,205.4","8,315.7","8,161.3","5.16M","1.08%"
"23/03/2017","8,161.3","8,095.1","8,183.3","8,051.0","1.95M","0.82%"
"22/03/2017","8,095.1","8,249.5","8,337.7","8,095.1","4.97M","-0.81%"
"21/03/2017","8,161.3","8,139.2","8,249.5","8,117.2","5.15M","1.09%"
"20/03/2017","8,073.0","8,028.9","8,117.2","7,940.7","3.50M","1.39%"
"17/03/2017","7,962.8","7,940.7","8,073.0","7,940.7","1.45M","1.12%"
"16/03/2017","7,874.5","7,896.6","7,984.8","7,852.5","1.85M","0.28%"
"15/03/2017","7,852.5","7,896.6","7,984.8","7,830.4","2.19M","-0.56%"
"14/03/2017","7,896.6","7,896.6","7,984.8","7,852.5","2.09M","-0.28%"
"13/03/2017","7,918.6","8,028.9","8,051.0","7,918.6","2.21M","-1.37%"
"10/03/2017","8,028.9","8,117.2","8,227.4","8,028.9","2.02M","-1.09%"
"09/03/2017","8,117.2","8,095.1","8,249.5","8,095.1","2.67M","0.27%"
"08/03/2017","8,095.1","8,051.0","8,315.7","7,962.8","4.11M","0.27%"
"07/03/2017","8,073.0","8,051.0","8,161.3","8,051.0","1.76M","-0.54%"
"06/03/2017","8,117.2","8,139.2","8,249.5","8,073.0","3.58M","0.55%"
"03/03/2017","8,073.0","7,918.6","8,095.1","7,808.4","3.66M","1.95%"
"02/03/2017","7,918.6","8,028.9","8,028.9","7,896.6","1.70M","-0.28%"
"01/03/2017","7,940.7","8,028.9","8,051.0","7,830.4","2.47M","-1.37%"
"28/02/2017","8,051.0","8,073.0","8,161.3","7,984.8","5.39M","-0.27%"
"27/02/2017","8,073.0","7,896.6","8,139.2","7,874.5","3.18M","1.39%"
"24/02/2017","7,962.8","7,852.5","8,117.2","7,808.4","2.94M","0.84%"
"23/02/2017","7,896.6","7,984.8","8,006.9","7,720.1","5.16M","-0.56%"
"22/02/2017","7,940.7","8,117.2","8,117.2","7,874.5","8.04M","-1.64%"
"21/02/2017","8,073.0","8,249.5","8,315.7","8,073.0","4.86M","-1.08%"
"20/02/2017","8,161.3","8,271.6","8,381.8","8,117.2","5.62M","-2.12%"
"17/02/2017","8,337.7","8,470.1","8,514.2","8,315.7","5.80M","-2.07%"
"16/02/2017","8,514.2","8,558.3","8,668.6","8,381.8","12.12M","0.00%"
"15/02/2017","8,514.2","8,227.4","8,558.3","8,227.4","10.02M","3.49%"
"14/02/2017","8,227.4","8,139.2","8,293.6","8,139.2","5.59M","0.81%"
"13/02/2017","8,161.3","8,183.3","8,227.4","8,095.1","4.04M","-0.27%"
"10/02/2017","8,183.3","7,962.8","8,249.5","7,940.7","7.44M","2.77%"
"09/02/2017","7,962.8","7,918.6","8,028.9","7,918.6","3.32M","1.12%"
"08/02/2017","7,874.5","8,006.9","8,051.0","7,852.5","6.06M","-1.65%"
"07/02/2017","8,006.9","8,028.9","8,227.4","7,984.8","6.71M","-0.82%"
"06/02/2017","8,073.0","8,095.1","8,183.3","8,006.9","2.89M","-0.81%"
"03/02/2017","8,139.2","8,249.5","8,337.7","8,028.9","4.32M","-1.34%"
"02/02/2017","8,249.5","8,205.4","8,381.8","8,117.2","2.74M","0.81%"
"25/01/2017","8,183.3","8,161.3","8,271.6","7,984.8","5.10M","0.00%"
"24/01/2017","8,183.3","8,205.4","8,271.6","7,984.8","4.40M","1.37%"
"23/01/2017","8,073.0","7,896.6","8,403.9","7,874.5","6.25M","2.23%"
"20/01/2017","7,896.6","7,786.3","8,028.9","7,764.2","4.88M","1.42%"
"19/01/2017","7,786.3","7,543.7","7,786.3","7,543.7","2.27M","2.02%"
"18/01/2017","7,631.9","7,786.3","8,051.0","7,587.8","3.39M","-1.98%"
"17/01/2017","7,786.3","7,411.3","7,786.3","7,389.3","6.27M","6.97%"
"16/01/2017","7,279.0","7,499.5","7,499.5","7,279.0","1.70M","-0.60%"
"13/01/2017","7,323.1","7,450.1","7,450.1","7,301.9","1.30M","-1.70%"
"12/01/2017","7,450.1","7,492.4","7,534.7","7,365.4","1.54M","-0.56%"
"11/01/2017","7,492.4","7,153.8","7,492.4","7,153.8","4.19M","4.73%"
"10/01/2017","7,153.8","7,196.1","7,196.1","7,111.4","1.45M","-1.17%"
"09/01/2017","7,238.4","7,196.1","7,323.1","7,111.4","2.79M","2.70%"
"06/01/2017","7,047.9","6,815.1","7,238.4","6,815.1","2.40M","0.91%"
"05/01/2017","6,984.5","6,899.8","6,984.5","6,772.8","1.86M","0.61%"
"04/01/2017","6,942.1","6,942.1","7,026.8","6,815.1","2.10M","1.86%"
"03/01/2017","6,815.1","6,455.3","6,815.1","6,455.3","2.10M","6.98%"
"30/12/2016","6,370.7","6,349.5","6,455.3","6,307.2","898.03K","0.33%"
"29/12/2016","6,349.5","6,391.8","6,476.5","6,349.5","1.84M","-1.32%"
"28/12/2016","6,434.2","6,434.2","6,455.3","6,391.8","1.12M","0.00%"
"27/12/2016","6,434.2","6,413.0","6,455.3","6,391.8","549.20K","0.33%"
"26/12/2016","6,413.0","6,434.2","6,476.5","6,370.7","680.62K","-0.33%"
"23/12/2016","6,434.2","6,370.7","6,434.2","6,328.3","1.00M","0.66%"
"22/12/2016","6,391.8","6,455.3","6,476.5","6,349.5","1.08M","-0.66%"
"21/12/2016","6,434.2","6,455.3","6,518.8","6,391.8","1.47M","-0.33%"
"20/12/2016","6,455.3","6,476.5","6,603.5","6,455.3","1.16M","-0.33%"
"19/12/2016","6,476.5","6,434.2","6,603.5","6,413.0","1.84M","2.00%"
"16/12/2016","6,349.5","6,328.3","6,349.5","6,286.0","971.79K","1.01%"
"15/12/2016","6,286.0","6,264.8","6,518.8","6,222.5","1.29M","1.37%"
"14/12/2016","6,201.3","6,180.2","6,286.0","6,180.2","946.96K","0.34%"
"13/12/2016","6,180.2","6,391.8","6,391.8","6,159.0","1.41M","-2.67%"
"12/12/2016","6,349.5","6,561.2","6,561.2","6,264.8","1.87M","-2.60%"
"09/12/2016","6,518.8","6,582.3","6,645.8","6,518.8","1.21M","-0.96%"
"08/12/2016","6,582.3","6,624.6","6,772.8","6,582.3","1.17M","-0.64%"
"07/12/2016","6,624.6","6,645.8","6,688.1","6,603.5","1.27M","-0.32%"
"06/12/2016","6,645.8","6,794.0","6,857.5","6,645.8","1.44M","-2.18%"
"05/12/2016","6,794.0","6,899.8","6,899.8","6,794.0","1.43M","-0.62%"
"02/12/2016","6,836.3","6,878.6","6,921.0","6,836.3","1.23M","-0.31%"
"01/12/2016","6,857.5","6,815.1","6,878.6","6,815.1","920.99K","0.62%"
"30/11/2016","6,815.1","6,794.0","6,857.5","6,772.8","790.62K","0.31%"
"29/11/2016","6,794.0","6,794.0","6,878.6","6,794.0","943.59K","-0.31%"
"28/11/2016","6,815.1","6,899.8","6,899.8","6,794.0","697.58K","-0.92%"
"25/11/2016","6,878.6","6,984.5","6,984.5","6,857.5","1.52M","-0.91%"
"24/11/2016","6,942.1","7,047.9","7,090.3","6,899.8","672.99K","-2.09%"
"23/11/2016","7,090.3","7,069.1","7,111.4","7,047.9","860.75K","0.00%"
"22/11/2016","7,090.3","6,984.5","7,090.3","6,963.3","1.11M","1.21%"
"21/11/2016","7,005.6","6,878.6","7,005.6","6,878.6","1.23M","1.85%"
"18/11/2016","6,878.6","6,878.6","6,921.0","6,836.3","593.64K","0.00%"
"17/11/2016","6,878.6","6,942.1","6,984.5","6,878.6","1.19M","-0.91%"
"16/11/2016","6,942.1","7,026.8","7,026.8","6,942.1","349.24K","-0.61%"
"15/11/2016","6,984.5","6,984.5","7,005.6","6,963.3","469.71K","0.00%"
"14/11/2016","6,984.5","7,005.6","7,005.6","6,963.3","633.92K","0.30%"
"11/11/2016","6,963.3","7,026.8","7,047.9","6,963.3","659.91K","-0.90%"
"10/11/2016","7,026.8","6,963.3","7,047.9","6,963.3","1.40M","0.91%"
"09/11/2016","6,963.3","7,026.8","7,069.1","6,921.0","1.01M","-0.60%"
"08/11/2016","7,005.6","7,069.1","7,111.4","7,005.6","631.98K","-0.90%"
"07/11/2016","7,069.1","7,026.8","7,090.3","7,026.8","480.26K","0.60%"
"04/11/2016","7,026.8","7,069.1","7,069.1","7,026.8","323.77K","0.00%"
"03/11/2016","7,026.8","7,047.9","7,069.1","7,026.8","722.97K","-0.60%"
"02/11/2016","7,069.1","7,090.3","7,132.6","7,047.9","837.66K","-0.30%"
"01/11/2016","7,090.3","7,132.6","7,174.9","7,026.8","582.00K","-0.59%"
"31/10/2016","7,132.6","7,280.8","7,280.8","7,111.4","519.10K","-0.88%"
"28/10/2016","7,196.1","7,153.8","7,196.1","7,026.8","2.08M","2.41%"
"27/10/2016","7,026.8","7,174.9","7,196.1","7,026.8","1.71M","-2.06%"
"26/10/2016","7,174.9","7,280.8","7,280.8","7,174.9","788.53K","-1.45%"
"25/10/2016","7,280.8","7,365.4","7,365.4","7,238.4","1.32M","-0.58%"
"24/10/2016","7,323.1","7,259.6","7,386.6","7,259.6","1.72M","0.87%"
"21/10/2016","7,259.6","7,344.3","7,344.3","7,259.6","498.79K","-0.87%"
"20/10/2016","7,323.1","7,365.4","7,386.6","7,301.9","629.43K","-0.29%"
"19/10/2016","7,344.3","7,238.4","7,407.8","7,217.3","2.39M","1.76%"
"18/10/2016","7,217.3","7,217.3","7,238.4","7,174.9","674.55K","0.00%"
"17/10/2016","7,217.3","7,217.3","7,259.6","7,196.1","774.85K","0.00%"
"14/10/2016","7,217.3","7,280.8","7,323.1","7,217.3","1.34M","-0.58%"
"13/10/2016","7,259.6","7,301.9","7,301.9","7,217.3","676.87K","0.00%"
"12/10/2016","7,259.6","7,301.9","7,365.4","7,238.4","636.65K","0.00%"
"11/10/2016","7,259.6","7,238.4","7,280.8","7,196.1","995.97K","0.29%"
"10/10/2016","7,238.4","7,323.1","7,407.8","7,238.4","1.16M","-1.16%"
"07/10/2016","7,323.1","7,450.1","7,450.1","7,323.1","614.75K","-1.70%"
"06/10/2016","7,450.1","7,492.4","7,534.7","7,428.9","1.77M","0.00%"
"05/10/2016","7,450.1","7,323.1","7,555.9","7,280.8","3.07M","1.73%"
"04/10/2016","7,323.1","7,174.9","7,365.4","7,153.8","1.46M","2.06%"
"03/10/2016","7,174.9","7,196.1","7,280.8","7,174.9","328.30K","0.00%"
"30/09/2016","7,174.9","7,238.4","7,259.6","7,174.9","899.42K","-1.17%"
"29/09/2016","7,259.6","7,407.8","7,407.8","7,259.6","218.01K","-1.44%"
"28/09/2016","7,365.4","7,280.8","7,450.1","7,259.6","1.76M","1.46%"
"27/09/2016","7,259.6","7,132.6","7,280.8","7,132.6","1.58M","1.48%"
"26/09/2016","7,153.8","7,153.8","7,196.1","7,153.8","460.15K","0.00%"
"23/09/2016","7,153.8","7,196.1","7,238.4","7,153.8","401.22K","-0.59%"
"22/09/2016","7,196.1","7,238.4","7,238.4","7,196.1","684.38K","0.00%"
"21/09/2016","7,196.1","7,217.3","7,238.4","7,196.1","278.09K","-0.29%"
"20/09/2016","7,217.3","7,196.1","7,238.4","7,196.1","531.06K","-0.29%"
"19/09/2016","7,238.4","7,174.9","7,259.6","7,174.9","1.06M","0.88%"
"16/09/2016","7,174.9","7,196.1","7,196.1","7,153.8","325.58K","0.00%"
"15/09/2016","7,174.9","7,111.4","7,238.4","7,111.4","635.11K","0.89%"
"14/09/2016","7,111.4","7,259.6","7,259.6","7,069.1","876.88K","-2.04%"
"13/09/2016","7,259.6","7,323.1","7,323.1","7,238.4","348.13K","-0.58%"
"12/09/2016","7,301.9","7,365.4","7,365.4","7,238.4","827.62K","-0.86%"
"09/09/2016","7,365.4","7,323.1","7,365.4","7,280.8","785.26K","1.16%"
"08/09/2016","7,280.8","7,323.1","7,323.1","7,238.4","671.24K","0.00%"
"07/09/2016","7,280.8","7,196.1","7,323.1","7,196.1","381.97K","0.58%"
"06/09/2016","7,238.4","7,323.1","7,323.1","7,196.1","824.50K","0.00%"
"05/09/2016","7,238.4","7,323.1","7,323.1","7,238.4","655.28K","-0.58%"
"01/09/2016","7,280.8","7,280.8","7,365.4","7,238.4","784.51K","-1.15%"
"31/08/2016","7,365.4","7,365.4","7,407.8","7,323.1","1.24M","0.00%"
"30/08/2016","7,365.4","7,323.1","7,407.8","7,323.1","1.39M","0.58%"
"29/08/2016","7,323.1","7,365.4","7,407.8","7,323.1","447.70K","-0.57%"
"26/08/2016","7,365.4","7,280.8","7,450.1","7,280.8","1.30M","1.75%"
"25/08/2016","7,238.4","7,323.1","7,323.1","7,238.4","360.92K","-1.16%"
"24/08/2016","7,323.1","7,238.4","7,323.1","7,238.4","891.10K","1.17%"
"23/08/2016","7,238.4","7,280.8","7,280.8","7,238.4","505.71K","-0.58%"
"22/08/2016","7,280.8","7,280.8","7,280.8","7,238.4","1.03M","0.58%"
"19/08/2016","7,238.4","7,280.8","7,323.1","7,196.1","1.26M","-1.16%"
"18/08/2016","7,323.1","7,323.1","7,365.4","7,280.8","562.47K","0.00%"
"17/08/2016","7,323.1","7,365.4","7,365.4","7,280.8","550.21K","0.00%"
"16/08/2016","7,323.1","7,323.1","7,407.8","7,323.1","663.27K","-1.14%"
"15/08/2016","7,407.8","7,407.8","7,407.8","7,280.8","579.99K","0.00%"
"12/08/2016","7,407.8","7,450.1","7,492.4","7,280.8","833.55K","-0.57%"
"11/08/2016","7,450.1","7,365.4","7,534.7","7,323.1","1.40M","1.15%"
"10/08/2016","7,365.4","7,196.1","7,365.4","7,196.1","943.98K","2.96%"
"09/08/2016","7,153.8","7,238.4","7,323.1","7,153.8","906.04K","-1.74%"
"08/08/2016","7,280.8","7,280.8","7,280.8","7,196.1","469.56K","0.58%"
"05/08/2016","7,238.4","7,196.1","7,365.4","7,196.1","1.15M","-1.16%"
"04/08/2016","7,323.1","7,196.1","7,407.8","7,196.1","1.27M","1.17%"
"03/08/2016","7,238.4","7,238.4","7,323.1","7,196.1","937.29K","-0.58%"
"02/08/2016","7,280.8","7,492.4","7,492.4","7,238.4","2.81M","-2.82%"
"01/08/2016","7,492.4","7,534.7","7,534.7","7,450.1","1.27M","-0.56%"
"29/07/2016","7,534.7","7,577.1","7,619.4","7,492.4","908.35K","0.00%"
"28/07/2016","7,534.7","7,619.4","7,619.4","7,534.7","610.03K","-1.11%"
"27/07/2016","7,619.4","7,450.1","7,704.1","7,407.8","3.12M","2.27%"
"26/07/2016","7,450.1","7,407.8","7,450.1","7,365.4","565.68K","0.57%"
"25/07/2016","7,407.8","7,577.1","7,577.1","7,407.8","966.57K","-1.69%"
"22/07/2016","7,534.7","7,534.7","7,534.7","7,365.4","2.59M","0.00%"
"21/07/2016","7,534.7","7,492.4","7,619.4","7,450.1","1.64M","0.00%"
"20/07/2016","7,534.7","7,704.1","7,704.1","7,492.4","3.67M","-2.20%"
"19/07/2016","7,704.1","8,042.7","8,042.7","7,534.7","3.43M","-2.67%"
"18/07/2016","7,915.7","7,831.1","8,042.7","7,746.4","2.26M","0.00%"
"15/07/2016","7,915.7","8,042.7","8,169.7","7,915.7","3.05M","0.54%"
"14/07/2016","7,873.4","8,169.7","8,550.7","7,873.4","10.65M","-1.59%"
"13/07/2016","8,000.4","7,534.7","8,000.4","7,492.4","10.77M","6.78%"
"12/07/2016","7,492.4","7,407.8","7,492.4","7,365.4","4.36M","1.72%"
"11/07/2016","7,365.4","7,280.8","7,534.7","7,280.8","2.54M","1.16%"
"08/07/2016","7,280.8","7,365.4","7,365.4","7,238.4","543.53K","-0.58%"
"07/07/2016","7,323.1","7,280.8","7,323.1","7,196.1","704.53K","0.58%"
"06/07/2016","7,280.8","7,365.4","7,365.4","7,238.4","625.07K","-1.15%"
"05/07/2016","7,365.4","7,238.4","7,450.1","7,238.4","1.66M","1.75%"
"04/07/2016","7,238.4","7,238.4","7,280.8","7,153.8","981.99K","0.59%"
"01/07/2016","7,196.1","7,111.4","7,238.4","7,111.4","562.37K","1.19%"
"30/06/2016","7,111.4","7,196.1","7,238.4","7,111.4","831.69K","-0.59%"
"29/06/2016","7,153.8","7,069.1","7,238.4","7,069.1","1.07M","2.42%"
"28/06/2016","6,984.5","7,026.8","7,069.1","6,984.5","380.57K","-1.20%"
"27/06/2016","7,069.1","6,942.1","7,069.1","6,942.1","697.35K","0.00%"
"24/06/2016","7,069.1","7,238.4","7,280.8","6,772.8","2.28M","-2.91%"
"23/06/2016","7,280.8","7,196.1","7,280.8","7,153.8","1.00M","1.78%"
"22/06/2016","7,153.8","7,280.8","7,280.8","7,111.4","1.07M","-0.59%"
"21/06/2016","7,196.1","7,238.4","7,280.8","7,153.8","588.19K","0.00%"
"20/06/2016","7,196.1","7,196.1","7,238.4","7,153.8","895.40K","0.59%"
"17/06/2016","7,153.8","7,323.1","7,323.1","7,153.8","1.32M","-1.74%"
"16/06/2016","7,280.8","7,323.1","7,407.8","7,280.8","894.02K","-1.15%"
"15/06/2016","7,365.4","7,365.4","7,407.8","7,280.8","1.04M","0.00%"
"14/06/2016","7,365.4","7,407.8","7,407.8","7,280.8","2.04M","-1.14%"
"13/06/2016","7,450.1","7,534.7","7,534.7","7,407.8","1.22M","-1.12%"
"10/06/2016","7,534.7","7,450.1","7,577.1","7,450.1","2.22M","0.00%"
"09/06/2016","7,534.7","7,450.1","7,577.1","7,407.8","1.86M","1.14%"
"08/06/2016","7,450.1","7,407.8","7,492.4","7,407.8","1.03M","1.15%"
"07/06/2016","7,365.4","7,450.1","7,450.1","7,365.4","1.12M","-1.14%"
"06/06/2016","7,450.1","7,492.4","7,534.7","7,365.4","1.67M","-1.12%"
"03/06/2016","7,534.7","7,577.1","7,577.1","7,492.4","1.21M","-0.56%"
"02/06/2016","7,577.1","7,534.7","7,577.1","7,492.4","805.64K","0.56%"
"01/06/2016","7,534.7","7,534.7","7,619.4","7,492.4","2.33M","0.00%"
"31/05/2016","7,534.7","7,450.1","7,577.1","7,450.1","2.35M","1.14%"
"30/05/2016","7,450.1","7,365.4","7,492.4","7,323.1","1.28M","1.15%"
"27/05/2016","7,365.4","7,238.4","7,407.8","7,196.1","1.94M","1.75%"
"26/05/2016","7,238.4","7,280.8","7,323.1","7,153.8","3.22M","-1.16%"
"25/05/2016","7,323.1","7,323.1","7,407.8","7,323.1","2.20M","0.00%"
"24/05/2016","7,323.1","7,238.4","7,323.1","7,196.1","2.39M","1.17%"
"23/05/2016","7,238.4","7,450.1","7,450.1","7,238.4","1.96M","-2.29%"
"20/05/2016","7,407.8","7,492.4","7,534.7","7,365.4","1.62M","-1.13%"
"19/05/2016","7,492.4","7,577.1","7,619.4","7,492.4","1.16M","-1.12%"
"18/05/2016","7,577.1","7,577.1","7,704.1","7,534.7","3.43M","-0.56%"
"17/05/2016","7,619.4","7,492.4","7,619.4","7,450.1","3.85M","2.86%"
"16/05/2016","7,407.8","7,492.4","7,492.4","7,365.4","1.87M","-1.13%"
